Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
1115264191,"Aug 3, 2017, 11:37:00 AM",Afternoon Ride,Ride,"",3936,16.07,,,false,,,activities/1115264191.gpx,0.0,,3936.0,3606.0,16072.5,7.300000190734863,,110.05168914794922,100.052001953125,168.0,196.3000030517578,49.20000076293945,0.0622180737555027,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7126.2001953125,,,,,,,,,,,,""
1116622013,"Aug 4, 2017, 9:56:36 AM",Run 001,Run,"",959,2.32,,,false,,,activities/1116622013.gpx,0.0,,959.0,935.0,2324.300048828125,7.300000190734863,,34.26185989379883,32.16189956665039,169.60000610351562,185.39999389648438,23.0,0.09034978598356247,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2405.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1118315030,"Aug 5, 2017, 8:29:21 AM",Morning Ride,Ride,"",16654,45.81,,,false,,,activities/1118315030.gpx,0.0,,16654.0,11110.0,45811.8984375,11.5,,416.74505615234375,417.3450012207031,154.0,244.6999969482422,46.099998474121094,-0.0013097033370286226,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1119618617,"Aug 6, 2017, 8:52:26 AM",Run 002,Run,"",959,2.26,,,false,,,activities/1119618617.gpx,0.0,,959.0,925.0,2263.300048828125,5.699999809265137,,25.506502151489258,23.206499099731445,173.0,189.10000610351562,12.899999618530273,0.10162152349948883,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2306.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1123317656,"Aug 8, 2017, 8:23:44 AM",Morning Ride,Ride,"",18314,70.93,,,false,,,activities/1123317656.gpx,0.0,,18314.0,14182.0,70936.5,11.899999618530273,,736.0859375,836.4860229492188,183.5,493.1000061035156,46.099998474121094,-0.14153502881526947,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19729.599609375,,,,,,,,,,,,""
1125101974,"Aug 9, 2017, 2:52:52 PM",Afternoon Run,Run,,376,0.78,,,false,,,activities/1125101974.gpx,0.0,,376.0,286.0,787.2999877929688,4.300000190734863,,3.3384616374969482,4.438459873199463,183.6999969482422,187.39999389648438,5.5,-0.13971802592277527,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,786.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1127215505,"Aug 10, 2017, 7:36:05 PM",Run 003,Run,"",718,1.68,,,false,,,activities/1127215505.gpx,0.0,,718.0,718.0,1685.0,4.699999809265137,,9.783516883850098,11.783519744873047,182.89999389648438,190.89999389648438,12.399999618530273,-0.11869436502456665,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,1688.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1127979446,"Aug 11, 2017, 10:15:17 AM",Run 004,Run,"",1056,2.47,,,false,,,activities/1127979446.gpx,0.0,,1056.0,1048.0,2469.699951171875,4.199999809265137,,14.900862693786621,14.700900077819824,183.0,191.60000610351562,15.0,0.008098149672150612,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2496.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.200000762939453,,,,,,,,,,,,""
1131534741,"Aug 13, 2017, 12:20:21 PM",Afternoon Ride,Ride,"",5417,28.09,,,false,,,activities/1131534741.gpx,0.0,,5417.0,5042.0,28094.30078125,9.600000381469727,,169.67420959472656,169.87399291992188,170.60000610351562,203.0,30.299999237060547,-0.0007118881912901998,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253.2998046875,,,,,,,,,,,,""
1133653525,"Aug 14, 2017, 6:44:51 PM",Run 005,Run,"",905,2.00,,,false,,,activities/1133653525.gpx,0.0,,905.0,900.0,2003.9000244140625,3.5,,10.15402889251709,11.854000091552734,180.10000610351562,189.39999389648438,7.0,-0.08483457565307617,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,""
1134783882,"Aug 15, 2017, 7:06:51 AM",Morning Ride,Ride,"",22346,78.82,,,false,,,activities/1134783882.gpx,0.0,,22346.0,14362.0,78820.6015625,11.5,,551.5997314453125,549.2999877929688,159.10000610351562,281.0,47.20000076293945,0.0029180189594626427,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16079.2998046875,,,,,,,,,,,,""
1138804844,"Aug 17, 2017, 7:50:19 PM",Run 006,Run,"",900,2.08,,,false,,,activities/1138804844.gpx,0.0,,900.0,900.0,2082.699951171875,3.5,,15.9652681350708,18.665300369262695,179.0,189.1999969482422,10.699999809265137,-0.1296394169330597,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2089.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1140037072,"Aug 18, 2017, 8:36:05 AM",Morning Ride,Ride,"",32886,105.90,,,false,,,activities/1140037072.gpx,0.0,,32886.0,23110.0,105905.703125,11.800000190734863,,733.7509765625,742.2509765625,182.0,288.3999938964844,37.79999923706055,-0.008026008494198322,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20665.80078125,,,,,,,,,,,,""
1141180809,"Aug 19, 2017, 8:00:20 AM",Morning Run,Run,,11823,15.11,,,false,,,activities/1141180809.gpx,0.0,,11823.0,10242.0,15111.2001953125,5.599999904632568,,762.4168090820312,533.5170288085938,127.9000015258789,390.3999938964844,49.0,1.5147705078125,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,18633.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1144374305,"Aug 21, 2017, 6:43:36 AM",Morning Ride,Ride,"",10842,20.28,,,false,,,activities/1144374305.gpx,0.0,,10842.0,4206.0,20286.80078125,9.300000190734863,,115.5490493774414,115.14900207519531,168.0,193.0,29.700000762939453,0.0019717253744602203,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577.7001953125,,,,,,,,,,,,""
1151479098,"Aug 25, 2017, 9:20:03 AM",Lunch Ride,Ride,"",23016,71.55,,,false,,,activities/1151479098.gpx,0.0,,23016.0,14139.0,71549.8984375,9.5,,598.6812744140625,598.5809936523438,144.3000030517578,185.0,17.600000381469727,0.00013976260379422456,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1153274863,"Aug 26, 2017, 7:02:22 AM",Morning Ride,Ride,"",33604,82.23,,,false,,,activities/1153274863.gpx,0.0,,33604.0,18121.0,82232.5,13.300000190734863,,923.0678100585938,922.968017578125,154.0,370.70001220703125,44.29999923706055,0.00012160641927039251,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1160434493,"Aug 30, 2017, 8:23:54 PM",Run 007,Run,"",1979,4.69,,,false,,,activities/1160434493.gpx,0.0,,1979.0,1975.0,4690.5,3.9000000953674316,,34.86769104003906,34.867698669433594,171.0,191.0,10.899999618530273,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,4734.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1163339334,"Sep 1, 2017, 7:17:37 PM",Run 008,Run,"",1469,3.58,,,false,,,activities/1163339334.gpx,0.0,,1469.0,1469.0,3583.10009765625,3.9000000953674316,,30.331501007080078,27.5314998626709,171.0,191.10000610351562,13.199999809265137,0.0781446248292923,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,3631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1167770502,"Sep 4, 2017, 11:14:59 AM",Afternoon Ride,Ride,"",9171,24.53,,,false,,,activities/1167770502.gpx,0.0,,9171.0,5298.0,24537.30078125,10.399999618530273,,168.49644470214844,169.79600524902344,168.0,235.89999389648438,25.600000381469727,-0.00529805663973093,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.2001953125,,,,,,,,,,,,""
1169897758,"Sep 5, 2017, 5:22:12 PM",Evening Run,Run,"",3981,9.12,,,false,,,activities/1169897758.gpx,0.0,,3981.0,3383.0,9125.0,4.400000095367432,,185.42730712890625,186.927001953125,208.0,282.0,43.29999923706055,-0.016438355669379234,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,9564.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1175876017,"Sep 9, 2017, 10:26:56 AM",Lunch Ride,Ride,"",21221,67.05,,,false,,,activities/1175876017.gpx,0.0,,21221.0,14132.0,67053.8984375,13.899999618530273,,827.3292236328125,967.1290283203125,175.10000610351562,407.6000061035156,46.099998474121094,-0.20848898589611053,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1194331661,"Sep 21, 2017, 8:26:17 AM",Morning Ride,Ride,"",7756,18.63,,,false,,,activities/1194331661.gpx,0.0,,7756.0,4053.0,18633.19921875,8.600000381469727,,105.93504333496094,106.53500366210938,169.0,196.0,33.79999923706055,-0.0032200587447732687,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919.39990234375,,,,,,,,,,,,""
1202477901,"Sep 26, 2017, 10:47:20 AM",Lunch Ride,Ride,"",8786,35.30,,,false,,,activities/1202477901.gpx,0.0,,8786.0,6882.0,35305.19921875,11.600000381469727,,277.6388854980469,276.8389892578125,169.60000610351562,244.10000610351562,19.100000381469727,0.002265955088660121,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8273.0,,,,,,,,,,,,""
1204167540,"Sep 27, 2017, 7:52:59 AM",Morning Ride,Ride,"",21309,78.17,,,false,,,activities/1204167540.gpx,0.0,,21309.0,16515.0,78175.3984375,11.100000381469727,,539.028076171875,550.0280151367188,161.60000610351562,282.79998779296875,32.5,-0.014070922508835793,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13574.2998046875,,,,,,,,,,,,""
1205802046,"Sep 28, 2017, 10:04:26 AM",Jicin > Trosky > Jicin,Ride,"",17982,39.08,,,false,,,activities/1205802046.gpx,0.0,,17982.0,10012.0,39084.5,11.399999618530273,,758.6171264648438,746.5170288085938,272.70001220703125,457.0,49.20000076293945,0.030958564952015877,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1208644821,"Sep 30, 2017, 7:32:45 AM",Morning Walk,Walk,"",22572,17.00,,,false,,,activities/1208644821.gpx,0.0,,22572.0,13679.0,17004.30078125,3.9000000953674316,,590.14990234375,678.6500244140625,259.0,515.0,44.0,-0.5204566121101379,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1224940064,"Oct 11, 2017, 6:38:00 AM",Morning Run,Run,,1949,4.94,,,false,,,activities/1224940064.gpx,0.0,,1949.0,1910.0,4939.89990234375,4.900000095367432,,53.29381561279297,49.19380187988281,167.39999389648438,189.1999969482422,14.600000381469727,0.0829976350069046,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,5079.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.10009765625,,,,,,,,,,,,""
1231598812,"Oct 15, 2017, 9:50:33 AM",Lunch Ride,Ride,"",16358,38.70,,,false,,,activities/1231598812.gpx,0.0,,16358.0,9324.0,38699.30078125,10.800000190734863,,335.67535400390625,348.17498779296875,175.10000610351562,286.0,38.79999923706055,-0.032300326973199844,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1243011166,"Oct 23, 2017, 6:20:22 AM",Morning Run,Run,,2411,5.84,,,false,,,activities/1243011166.gpx,0.0,,2411.0,2372.0,5848.60009765625,4.900000095367432,,46.345603942871094,47.34560012817383,166.0,192.89999389648438,11.5,-0.017098108306527138,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,5930.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0999755859375,,,,,,,,,,,,""
1245090481,"Oct 24, 2017, 5:19:17 PM",Telmo's Halloween Run,Run,"",2807,6.57,,,false,,,activities/1245090481.gpx,0.0,,2807.0,2670.0,6578.2998046875,6.199999809265137,,88.51309967041016,88.11309814453125,188.5,232.5,41.0,0.00608059810474515,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,6957.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1260929548,"Nov 4, 2017, 9:59:32 AM",Morning Walk,Run,"",18017,17.93,,,false,,,activities/1260929548.gpx,0.0,,18017.0,18000.0,17936.099609375,7.199999809265137,,417.78997802734375,411.69000244140625,454.20001220703125,718.9000244140625,45.900001525878906,0.034009624272584915,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,20017.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1268413248,"Nov 9, 2017, 6:23:02 PM",Evening Run,Run,"",6964,3.51,,,false,,,activities/1268413248.gpx,0.0,,6964.0,1381.0,3513.60009765625,8.100000381469727,,191.67892456054688,188.87899780273438,197.39999389648438,241.60000610351562,49.70000076293945,0.0796903446316719,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,4857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1274780583,"Nov 14, 2017, 10:36:09 AM",Lunch Ride,Ride,"",6186,28.30,,,false,,,activities/1274780583.gpx,0.0,,6186.0,5952.0,28300.599609375,9.100000381469727,,188.67471313476562,189.27499389648438,168.0,200.0,18.200000762939453,-0.002120096469298005,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8207.2001953125,,,,,,,,,,,,""
1307179909,"Dec 8, 2017, 6:25:13 PM",Jana's Christmas Run,Run,"",2732,6.46,,,false,,,activities/1307179909.gpx,0.0,,2732.0,2539.0,6463.2001953125,5.5,,45.238162994384766,44.63819885253906,179.0,197.0,27.799999237060547,0.009283327497541904,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,6593.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1322904853,"Dec 22, 2017, 10:33:50 AM",Lunch Ride,Ride,"",6429,26.84,,,false,,,activities/1322904853.gpx,0.0,,6429.0,5392.0,26844.099609375,8.800000190734863,,141.58726501464844,142.58700561523438,170.60000610351562,203.0,10.699999809265137,-0.0037252134643495083,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292.7001953125,,,,,,,,,,,,""
1341759013,"Jan 5, 2018, 10:09:31 AM",Lunch Ride,Ride,"",5177,22.48,,,false,,,activities/1341759013.gpx,0.0,,5177.0,4788.0,22483.400390625,9.699999809265137,,118.53057861328125,118.43099975585938,168.0,191.0,25.600000381469727,0.0004447725950740278,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5858.39990234375,,,,,,,,,,,,""
1351495171,"Jan 11, 2018, 8:31:00 AM",Morning Ride,Ride,"",10946,10.68,,,false,,,activities/1351495171.gpx,0.0,,10946.0,2850.0,10682.5,6.599999904632568,,28.21442985534668,27.81439971923828,171.0,187.10000610351562,6.800000190734863,0.003744441783055663,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.2999877929688,,,,,,,,,,,,""
1354786770,"Jan 13, 2018, 8:24:49 AM",Lodenice > Beroun Hike,Run,"",18142,15.25,,,false,,,activities/1354786770.gpx,0.0,,18142.0,16216.0,15252.7001953125,6.099999904632568,,609.48828125,638.4879760742188,220.0,429.79998779296875,45.29999923706055,-0.19013027846813202,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,18628.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1374385000,"Jan 25, 2018, 8:46:05 AM",Morning Ride,Ride,"",12142,29.16,,,false,,,activities/1374385000.gpx,0.0,,12142.0,5825.0,29160.80078125,10.100000381469727,,150.14830017089844,149.947998046875,169.10000610351562,205.89999389648438,45.599998474121094,0.0006858522538095713,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892.89990234375,,,,,,,,,,,,""
1382726037,"Jan 30, 2018, 10:41:46 AM",Lunch Ride,Ride,"",6510,29.30,,,false,,,activities/1382726037.gpx,0.0,,6510.0,5941.0,29308.5,9.0,,141.01748657226562,141.2169952392578,168.0,194.0,25.5,-0.0006823958829045296,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6373.7001953125,,,,,,,,,,,,""
1384519830,"Jan 31, 2018, 12:17:28 PM",KB,Run,"",2041,5.57,,,false,,,activities/1384519830.gpx,0.0,,2041.0,1837.0,5578.10009765625,5.5,,20.801904678344727,17.401899337768555,170.60000610351562,191.60000610351562,6.699999809265137,0.06095265597105026,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,5612.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8999938964844,,,,,,,,,,,,""
1389462553,"Feb 3, 2018, 8:52:46 AM",Tabor Hike,Run,"",21437,23.69,,,false,,,activities/1389462553.gpx,0.0,,21437.0,15363.0,23694.0,7.599999904632568,,575.4468383789062,560.447021484375,379.20001220703125,510.70001220703125,45.900001525878906,0.06330716609954834,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,26213.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1394074290,"Feb 6, 2018, 10:07:42 AM",KB,Run,"",3447,8.39,,,false,,,activities/1394074290.gpx,0.0,,3447.0,3248.0,8390.7001953125,8.199999809265137,,41.24056625366211,41.54059982299805,170.60000610351562,191.6999969482422,10.800000190734863,-0.003575386945158243,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,8452.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.70001220703125,,,,,,,,,,,,""
1395756290,"Feb 7, 2018, 8:28:49 AM",KB,Run,"",9177,9.73,,,false,,,activities/1395756290.gpx,0.0,,9177.0,3681.0,9736.599609375,11.600000381469727,,37.81899642944336,37.11899948120117,171.0,189.89999389648438,14.399999618530273,0.007189367897808552,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,9819.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.2999877929688,,,,,,,,,,,,""
1403933474,"Feb 12, 2018, 11:16:24 AM",Lunch Walk,Run,"",3630,5.43,,,false,,,activities/1403933474.gpx,0.0,,3630.0,3424.0,5433.2001953125,6.199999809265137,,76.03809356689453,95.63809967041016,194.89999389648438,253.0,25.700000762939453,-0.36074504256248474,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,5656.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
1410159462,"Feb 16, 2018, 12:01:03 PM",Afternoon Ride,Ride,"",5733,21.83,,,false,,,activities/1410159462.gpx,0.0,,5733.0,4622.0,21831.80078125,10.899999618530273,,130.3319091796875,130.1320037841797,170.60000610351562,262.3999938964844,10.5,0.0009160948684439063,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.0,,,,,,,,,,,,""
